Ano,Semana,Producto,Clasificacion_Producto,Responsable,Clientes_Funcionarios,Valor_Funcionario,Clientes_Externos,Valor_Externos
2020,6,ACELGA_CHINA,Acelgas,Hugo_Escobar,5,1300.0,8,2800.0
2020,6,ACELGA_COMUN,Acelgas,Hugo_Escobar,4,1200.0,19,1500.0
2020,6,ACELGA_AMARILLA,Acelgas,Hugo_Escobar,3,1300.0,9,2200.0
2020,6,ACELGA_ROJA,Acelgas,Hugo_Escobar,3,1300.0,6,2200.0
2020,6,BROCOLI,Brasicas,Rodrigo_Gil,4,1500.0,5,3200.0
2020,6,CEBOLLA_CABEZONA,Cebollas,Rodrigo_Gil,8,1500.0,47,3200.0
2020,6,CEBOLLA_LARGA,Cebollas,Hugo_Escobar,8,1800.0,42,3500.0
2020,6,CILANTRO,Cilantro,Hugo_Escobar,0,1200.0,11,1600.0
2020,6,COGOLLOS_DE_TUDELA,Lechugas,Hugo_Escobar,4,1500.0,21,2900.0
2020,6,COLIFLOR,Brasicas,Rodrigo_Gil,4,1500.0,7,2800.0
2020,6,ESPINACA,Espinaca,Rodrigo_Gil,12,1500.0,65,2800.0
2020,6,FRESA,Fresa,Hugo_Escobar,9,2700.0,34,5300.0
2020,6,CRESPA_VERDE,Lechugas,Hugo_Escobar,14,1000.0,41,2000.0
2020,6,CRESPA_MORADA,Lechugas,Hugo_Escobar,2,1000.0,24,2000.0
2020,6,LECHUGA_LISA,Lechugas,Hugo_Escobar,4,1000.0,29,2000.0
2020,6,LECHUGA_ROMANA,Lechugas,Hugo_Escobar,1,1200.0,25,2200.0
2020,6,RUGULA,Lechugas,Hugo_Escobar,2,1500.0,9,3500.0
2020,6,MEZCLA_ASIATICAS,Asiaticas,Hugo_Escobar,4,1800.0,6,2500.0
2020,6,PEPINO_EUROPEO,Cucurbitaceas,Hugo_Escobar,0,1250.0,74,2000.0
2020,6,PEPINO_KILO,Cucurbitaceas,Hugo_Escobar,0,0.0,251,3100.0
2020,6,PEREJIL_CRESPO,Perejil,Hugo_Escobar,1,1000.0,10,1500.0
2020,6,PEREJIL_LISO,Perejil,Hugo_Escobar,1,1000.0,18,1500.0
2020,6,PIMENTON_AMARILLO,Pimenton,Carlos_Bojaca,0,1200.0,0,1500.0
2020,6,PIMENTON_ROJO,Pimenton,Carlos_Bojaca,9,1200.0,33,1500.0
2020,6,REPOLLO _MORADO,Brasicas,Rodrigo_Gil,0,1800.0,2,2800.0
2020,6,REPOLLO_VERDE,Brasicas,Rodrigo_Gil,2,1800.0,6,2400.0
2020,6,REPOLLO_RIZADO,Brasicas,Rodrigo_Gil,0,1800.0,0,3800.0
2020,6,ROMANESCO,Brasicas,Rodrigo_Gil,0,4000.0,0,6000.0
2020,6,TOMATE_DE_ARBOL,TomateArbol,Hugo_Escobar,8,1800.0,14,3800.0
2020,6,KALE,Brasicas,Rodrigo_Gil,0,2400.0,0,3000.0
2020,6,TOMATE,Tomates,Carlos_Bojaca,29,3000.0,258,4800.0
2020,6,CHERRY_AMARILLO,Tomates,Carlos_Bojaca,6,4000.0,87,5000.0
2020,6,CHERRY_UVALINA,Tomates,Carlos_Bojaca,0,4000.0,51,5000.0
2020,6,COMPOSTAJE_KILOS,Compost,Hugo_Escobar,0,1800.0,2,6000.0
2020,6,COMPOSTAJE_BULTO,Compost,Hugo_Escobar,0,30000.0,3,45000.0
2020,6,ZUQUINI_AMARILLO,Cucurbitaceas,Hugo_Escobar,0,1600.0,11,2500.0
2020,6,ZUQUINI_VERDE,Cucurbitaceas,Hugo_Escobar,2.5,1600.0,3,2700.0
2020,6,APIO,Apio,Hugo_Escobar,0,1500.0,4,2000.0
2020,6,POLEN,Apicultura,Luz_Stella,0,12000.0,0,12000.0
2020,6,MIEL,Apicultura,Luz_Stella,0,7800.0,0,7800.0
2020,6,MAZORCA,Maiz,Hugo_Escobar,0,2000.0,0,2700.0
2020,6,BERENJENA,Berenjena,Hugo_Escobar,0,2000.0,0,2700.0
2020,7,ACELGA_CHINA,Acelgas,Hugo_Escobar,0,1300.0,4,2800.0
2020,7,ACELGA_COMUN,Acelgas,Hugo_Escobar,0,1200.0,15,1500.0
2020,7,ACELGA_AMARILLA,Acelgas,Hugo_Escobar,0,1300.0,11,2200.0
2020,7,ACELGA_ROJA,Acelgas,Hugo_Escobar,0,1300.0,8,2200.0
2020,7,BROCOLI,Brasicas,Rodrigo_Gil,0,1500.0,28,3200.0
2020,7,CEBOLLA_CABEZONA,Cebollas,Rodrigo_Gil,3,1500.0,13,3200.0
2020,7,CEBOLLA_LARGA,Cebollas,Hugo_Escobar,2,1800.0,30,3500.0
2020,7,CILANTRO,Cilantro,Hugo_Escobar,1,1200.0,22,1600.0
2020,7,COGOLLOS_DE_TUDELA,Lechugas,Hugo_Escobar,2,1500.0,28,2900.0
2020,7,COLIFLOR,Brasicas,Rodrigo_Gil,0,1500.0,10,2800.0
2020,7,ESPINACA,Espinaca,Rodrigo_Gil,5,1500.0,75,2800.0
2020,7,FRESA,Fresa,Hugo_Escobar,2,2700.0,36,5300.0
2020,7,CRESPA_VERDE,Lechugas,Hugo_Escobar,4,1000.0,55,2000.0
2020,7,CRESPA_MORADA,Lechugas,Hugo_Escobar,1,1000.0,25,2000.0
2020,7,LECHUGA_LISA,Lechugas,Hugo_Escobar,1,1000.0,25,2000.0
2020,7,LECHUGA_ROMANA,Lechugas,Hugo_Escobar,0,1200.0,20,2200.0
2020,7,RUGULA,Lechugas,Hugo_Escobar,0,1500.0,11,3500.0
2020,7,MEZCLA_ASIATICAS,Asiaticas,Hugo_Escobar,0,1800.0,20,2500.0
2020,7,PEPINO_EUROPEO,Cucurbitaceas,Hugo_Escobar,3,1250.0,90,2000.0
2020,7,PEPINO_KILO,Cucurbitaceas,Hugo_Escobar,0,0.0,245,3100.0
2020,7,PEREJIL_CRESPO,Perejil,Hugo_Escobar,0,1000.0,13,1500.0
2020,7,PEREJIL_LISO,Perejil,Hugo_Escobar,0,1000.0,18,1500.0
2020,7,PIMENTON_AMARILLO,Pimenton,Carlos_Bojaca,NA,1200.0,NA,1500.0
2020,7,PIMENTON_ROJO,Pimenton,Carlos_Bojaca,1,1200.0,77,1500.0
2020,7,REPOLLO _MORADO,Brasicas,Rodrigo_Gil,0,1800.0,0,2800.0
2020,7,REPOLLO_VERDE,Brasicas,Rodrigo_Gil,0,1800.0,5,2400.0
2020,7,REPOLLO_RIZADO,Brasicas,Rodrigo_Gil,NA,1800.0,NA,3800.0
2020,7,ROMANESCO,Brasicas,Rodrigo_Gil,0,4000.0,4,6000.0
2020,7,TOMATE_DE_ARBOL,TomateArbol,Hugo_Escobar,1,1800.0,1,3800.0
2020,7,KALE,Brasicas,Rodrigo_Gil,NA,2400.0,NA,3000.0
2020,7,TOMATE,Tomates,Carlos_Bojaca,9,3000.0,140.5,4800.0
2020,7,CHERRY_AMARILLO,Tomates,Carlos_Bojaca,0,4000.0,53,5000.0
2020,7,CHERRY_UVALINA,Tomates,Carlos_Bojaca,1,4000.0,28,5000.0
2020,7,COMPOSTAJE_KILOS,Compost,Hugo_Escobar,0,1800.0,17,6000.0
2020,7,COMPOSTAJE_BULTO,Compost,Hugo_Escobar,1,30000.0,8,45000.0
2020,7,ZUQUINI_AMARILLO,Cucurbitaceas,Hugo_Escobar,0,1600.0,4,2500.0
2020,7,ZUQUINI_VERDE,Cucurbitaceas,Hugo_Escobar,0,1600.0,4,2700.0
2020,7,APIO,Apio,Hugo_Escobar,0,1500.0,0,2000.0
2020,7,POLEN,Apicultura,Luz_Stella,0,12000.0,0,12000.0
2020,7,MIEL,Apicultura,Luz_Stella,0,7800.0,0,7800.0
2020,7,MAZORCA,Maiz,Hugo_Escobar,0,2000.0,0,2700.0
2020,7,BERENJENA,Berenjena,Hugo_Escobar,0,2000.0,0,2700.0
2020,8,ACELGA_CHINA,Acelgas,Hugo_Escobar,0,1300.0,16,2800.0
2020,8,ACELGA_COMUN,Acelgas,Hugo_Escobar,8,1200.0,23,1500.0
2020,8,ACELGA_AMARILLA,Acelgas,Hugo_Escobar,0,1300.0,13,2200.0
2020,8,ACELGA_ROJA,Acelgas,Hugo_Escobar,0,1300.0,17,2200.0
2020,8,BROCOLI,Brasicas,Rodrigo_Gil,10,1500.0,69,3200.0
2020,8,CEBOLLA_CABEZONA,Cebollas,Rodrigo_Gil,3,1500.0,12,3200.0
2020,8,CEBOLLA_LARGA,Cebollas,Hugo_Escobar,11,1800.0,46,3500.0
2020,8,CILANTRO,Cilantro,Hugo_Escobar,6,1200.0,25,1600.0
2020,8,COGOLLOS_DE_TUDELA,Lechugas,Hugo_Escobar,1,1500.0,35,2900.0
2020,8,COLIFLOR,Brasicas,Rodrigo_Gil,4,1500.0,37,2800.0
2020,8,ESPINACA,Espinaca,Rodrigo_Gil,21,1500.0,131,2800.0
2020,8,FRESA,Fresa,Hugo_Escobar,7,2700.0,47,5300.0
2020,8,CRESPA_VERDE,Lechugas,Hugo_Escobar,9,1000.0,55,2000.0
2020,8,CRESPA_MORADA,Lechugas,Hugo_Escobar,8,1000.0,29,2000.0
2020,8,LECHUGA_LISA,Lechugas,Hugo_Escobar,6,1000.0,24,2000.0
2020,8,LECHUGA_ROMANA,Lechugas,Hugo_Escobar,9,1200.0,30,2200.0
2020,8,RUGULA,Lechugas,Hugo_Escobar,1,1500.0,23,3500.0
2020,8,MEZCLA_ASIATICAS,Asiaticas,Hugo_Escobar,2,1800.0,18,2500.0
2020,8,PEPINO_EUROPEO,Cucurbitaceas,Hugo_Escobar,10,1250.0,66,2000.0
2020,8,PEPINO_KILO,Cucurbitaceas,Hugo_Escobar,0,0.0,181,3100.0
2020,8,PEREJIL_CRESPO,Perejil,Hugo_Escobar,6,1000.0,11,1500.0
2020,8,PEREJIL_LISO,Perejil,Hugo_Escobar,9,1000.0,25,1500.0
2020,8,PIMENTON_AMARILLO,Pimenton,Carlos_Bojaca,7,1200.0,27,1500.0
2020,8,PIMENTON_ROJO,Pimenton,Carlos_Bojaca,6,1200.0,47,1500.0
2020,8,REPOLLO _MORADO,Brasicas,Rodrigo_Gil,0,1800.0,1,2800.0
2020,8,REPOLLO_VERDE,Brasicas,Rodrigo_Gil,0,1800.0,11,2400.0
2020,8,REPOLLO_RIZADO,Brasicas,Rodrigo_Gil,0,1800.0,11,3800.0
2020,8,ROMANESCO,Brasicas,Rodrigo_Gil,2,4000.0,18,6000.0
2020,8,TOMATE_DE_ARBOL,TomateArbol,Hugo_Escobar,6,1800.0,49,3800.0
2020,8,KALE,Brasicas,Rodrigo_Gil,2,2400.0,42,3000.0
2020,8,TOMATE,Tomates,Carlos_Bojaca,96,3000.0,103,4800.0
2020,8,CHERRY_AMARILLO,Tomates,Carlos_Bojaca,2,4000.0,38,5000.0
2020,8,CHERRY_UVALINA,Tomates,Carlos_Bojaca,0,4000.0,27,5000.0
2020,8,COMPOSTAJE_KILOS,Compost,Hugo_Escobar,0,1800.0,4,6000.0
2020,8,COMPOSTAJE_BULTO,Compost,Hugo_Escobar,0,30000.0,5,45000.0
2020,8,ZUQUINI_AMARILLO,Cucurbitaceas,Hugo_Escobar,0,1600.0,2,2500.0
2020,8,ZUQUINI_VERDE,Cucurbitaceas,Hugo_Escobar,0,1600.0,4,2700.0
2020,8,APIO,Apio,Hugo_Escobar,0,1500.0,0,2000.0
2020,8,POLEN,Apicultura,Luz_Stella,0,12000.0,0,12000.0
2020,8,MIEL,Apicultura,Luz_Stella,0,7800.0,0,7800.0
2020,8,MAZORCA,Maiz,Hugo_Escobar,0,2000.0,0,2700.0
2020,8,BERENJENA,Berenjena,Hugo_Escobar,0,2000.0,0,2700.0
2020,9,ACELGA_CHINA,Acelgas,Hugo_Escobar,2,1300.0,20,2800.0
2020,9,ACELGA_COMUN,Acelgas,Hugo_Escobar,0,1200.0,22,1500.0
2020,9,ACELGA_AMARILLA,Acelgas,Hugo_Escobar,0,1300.0,16,2200.0
2020,9,ACELGA_ROJA,Acelgas,Hugo_Escobar,0,1300.0,19,2200.0
2020,9,BROCOLI,Brasicas,Rodrigo_Gil,2,1500.0,57,3200.0
2020,9,CEBOLLA_CABEZONA,Cebollas,Rodrigo_Gil,3,1500.0,34,3200.0
2020,9,CEBOLLA_LARGA,Cebollas,Hugo_Escobar,1,1800.0,40,3500.0
2020,9,CILANTRO,Cilantro,Hugo_Escobar,2,1200.0,46,1600.0
2020,9,COGOLLOS_DE_TUDELA,Lechugas,Hugo_Escobar,0,1500.0,57,2900.0
2020,9,COLIFLOR,Brasicas,Rodrigo_Gil,1,1500.0,52,2800.0
2020,9,ESPINACA,Espinaca,Rodrigo_Gil,5,1500.0,140,2800.0
2020,9,FRESA,Fresa,Hugo_Escobar,9,2700.0,60,5300.0
2020,9,CRESPA_VERDE,Lechugas,Hugo_Escobar,6,1000.0,65,2000.0
2020,9,CRESPA_MORADA,Lechugas,Hugo_Escobar,2,1000.0,15,2000.0
2020,9,LECHUGA_LISA,Lechugas,Hugo_Escobar,2,1000.0,29,2000.0
2020,9,LECHUGA_ROMANA,Lechugas,Hugo_Escobar,0,1200.0,29,2200.0
2020,9,RUGULA,Lechugas,Hugo_Escobar,0,1500.0,40,3500.0
2020,9,MEZCLA_ASIATICAS,Asiaticas,Hugo_Escobar,1,1800.0,21,2500.0
2020,9,PEPINO_EUROPEO,Cucurbitaceas,Hugo_Escobar,5,1250.0,99,2000.0
2020,9,PEPINO_KILO,Cucurbitaceas,Hugo_Escobar,0,0.0,117,3100.0
2020,9,PEREJIL_CRESPO,Perejil,Hugo_Escobar,2,1000.0,16,1500.0
2020,9,PEREJIL_LISO,Perejil,Hugo_Escobar,0,1000.0,14,1500.0
2020,9,PIMENTON_AMARILLO,Pimenton,Carlos_Bojaca,9,1200.0,46,1500.0
2020,9,PIMENTON_ROJO,Pimenton,Carlos_Bojaca,2,1200.0,43,1500.0
2020,9,REPOLLO _MORADO,Brasicas,Rodrigo_Gil,0,1800.0,0,2800.0
2020,9,REPOLLO_VERDE,Brasicas,Rodrigo_Gil,2,1800.0,2,2400.0
2020,9,REPOLLO_RIZADO,Brasicas,Rodrigo_Gil,0,1800.0,2,3800.0
2020,9,ROMANESCO,Brasicas,Rodrigo_Gil,4,4000.0,9,6000.0
2020,9,TOMATE_DE_ARBOL,TomateArbol,Hugo_Escobar,0,1800.0,0,3800.0
2020,9,KALE,Brasicas,Rodrigo_Gil,1,2400.0,13,3000.0
2020,9,TOMATE,Tomates,Carlos_Bojaca,14.5,3000.0,192,4800.0
2020,9,CHERRY_AMARILLO,Tomates,Carlos_Bojaca,3,4000.0,58,5000.0
2020,9,CHERRY_UVALINA,Tomates,Carlos_Bojaca,0,4000.0,56,5000.0
2020,9,COMPOSTAJE_KILOS,Compost,Hugo_Escobar,0,1800.0,12,6000.0
2020,9,COMPOSTAJE_BULTO,Compost,Hugo_Escobar,0,30000.0,4,45000.0
2020,9,ZUQUINI_AMARILLO,Cucurbitaceas,Hugo_Escobar,1,1600.0,13,2500.0
2020,9,ZUQUINI_VERDE,Cucurbitaceas,Hugo_Escobar,0,1600.0,3,2700.0
2020,9,APIO,Apio,Hugo_Escobar,0,1500.0,0,2000.0
2020,9,POLEN,Apicultura,Luz_Stella,0,12000.0,0,12000.0
2020,9,MIEL,Apicultura,Luz_Stella,0,7800.0,0,7800.0
2020,9,MAZORCA,Maiz,Hugo_Escobar,0,2000.0,0,2700.0
2020,9,BERENJENA,Berenjena,Hugo_Escobar,0,2000.0,0,2700.0
2020,10,ACELGA_CHINA,Acelgas,Hugo_Escobar,7,1300.0,20,2800.0
2020,10,ACELGA_COMUN,Acelgas,Hugo_Escobar,4,1200.0,17,1500.0
2020,10,ACELGA_AMARILLA,Acelgas,Hugo_Escobar,3,1300.0,14,2200.0
2020,10,ACELGA_ROJA,Acelgas,Hugo_Escobar,0,1300.0,17,2200.0
2020,10,BROCOLI,Brasicas,Rodrigo_Gil,1,1500.0,50,3200.0
2020,10,CEBOLLA_CABEZONA,Cebollas,Rodrigo_Gil,1,1500.0,27,3200.0
2020,10,CEBOLLA_LARGA,Cebollas,Hugo_Escobar,1,1800.0,27,3500.0
2020,10,CILANTRO,Cilantro,Hugo_Escobar,12,1200.0,49,1600.0
2020,10,COGOLLOS_DE_TUDELA,Lechugas,Hugo_Escobar,0,1500.0,37,2900.0
2020,10,COLIFLOR,Brasicas,Rodrigo_Gil,6,1500.0,27,2800.0
2020,10,ESPINACA,Espinaca,Rodrigo_Gil,12,1500.0,61,2800.0
2020,10,FRESA,Fresa,Hugo_Escobar,16,2700.0,53,5300.0
2020,10,CRESPA_VERDE,Lechugas,Hugo_Escobar,3,1000.0,68,2000.0
2020,10,CRESPA_MORADA,Lechugas,Hugo_Escobar,8,1000.0,37,2000.0
2020,10,LECHUGA_LISA,Lechugas,Hugo_Escobar,6,1000.0,11,2000.0
2020,10,LECHUGA_ROMANA,Lechugas,Hugo_Escobar,6,1200.0,42,2200.0
2020,10,RUGULA,Lechugas,Hugo_Escobar,0,1500.0,37,3500.0
2020,10,MEZCLA_ASIATICAS,Asiaticas,Hugo_Escobar,0,1800.0,25,2500.0
2020,10,PEPINO_EUROPEO,Cucurbitaceas,Hugo_Escobar,29,1250.0,98,2000.0
2020,10,PEPINO_KILO,Cucurbitaceas,Hugo_Escobar,0,0.0,110,3100.0
2020,10,PEREJIL_CRESPO,Perejil,Hugo_Escobar,2,1000.0,8,1500.0
2020,10,PEREJIL_LISO,Perejil,Hugo_Escobar,5,1000.0,14,1500.0
2020,10,PIMENTON_AMARILLO,Pimenton,Carlos_Bojaca,2,1200.0,42,1500.0
2020,10,PIMENTON_ROJO,Pimenton,Carlos_Bojaca,3,1200.0,30,1500.0
2020,10,REPOLLO _MORADO,Brasicas,Rodrigo_Gil,0,1800.0,0,2800.0
2020,10,REPOLLO_VERDE,Brasicas,Rodrigo_Gil,0,1800.0,3,2400.0
2020,10,REPOLLO_RIZADO,Brasicas,Rodrigo_Gil,0,1800.0,0,3800.0
2020,10,ROMANESCO,Brasicas,Rodrigo_Gil,0,4000.0,8,6000.0
2020,10,TOMATE_DE_ARBOL,TomateArbol,Hugo_Escobar,0,1800.0,16,3800.0
2020,10,KALE,Brasicas,Rodrigo_Gil,1,2400.0,11,3000.0
2020,10,TOMATE,Tomates,Carlos_Bojaca,51,3000.0,124,4800.0
2020,10,CHERRY_AMARILLO,Tomates,Carlos_Bojaca,29,4000.0,68,5000.0
2020,10,CHERRY_UVALINA,Tomates,Carlos_Bojaca,16,4000.0,71,5000.0
2020,10,COMPOSTAJE_KILOS,Compost,Hugo_Escobar,0,1800.0,13,6000.0
2020,10,COMPOSTAJE_BULTO,Compost,Hugo_Escobar,0,30000.0,9,45000.0
2020,10,ZUQUINI_AMARILLO,Cucurbitaceas,Hugo_Escobar,0,1600.0,7,2500.0
2020,10,ZUQUINI_VERDE,Cucurbitaceas,Hugo_Escobar,0.5,1600.0,6,2700.0
2020,10,APIO,Apio,Hugo_Escobar,0,1500.0,0,2000.0
2020,10,MAZORCA,Maiz,Hugo_Escobar,0,2000.0,0,2700.0
2020,10,BERENJENA,Berenjena,Hugo_Escobar,0,2000.0,0,2700.0
2020,11,ACELGA_CHINA,Acelgas,Hugo_Escobar,0,1300.0,25,2800.0
2020,11,ACELGA_COMUN,Acelgas,Hugo_Escobar,1,1200.0,28,1500.0
2020,11,ACELGA_AMARILLA,Acelgas,Hugo_Escobar,0,1300.0,21,2200.0
2020,11,ACELGA_ROJA,Acelgas,Hugo_Escobar,0,1300.0,8,2200.0
2020,11,BROCOLI,Brasicas,Rodrigo_Gil,2,1500.0,30,3200.0
2020,11,CEBOLLA_CABEZONA,Cebollas,Rodrigo_Gil,2,1500.0,35,3200.0
2020,11,CEBOLLA_LARGA,Cebollas,Hugo_Escobar,2,1800.0,11,3500.0
2020,11,CILANTRO,Cilantro,Hugo_Escobar,3,1200.0,52,1600.0
2020,11,COGOLLOS_DE_TUDELA,Lechugas,Hugo_Escobar,2,1500.0,50,2900.0
2020,11,COLIFLOR,Brasicas,Rodrigo_Gil,1,1500.0,65,2800.0
2020,11,ESPINACA,Espinaca,Rodrigo_Gil,5,1500.0,121,2800.0
2020,11,FRESA,Fresa,Hugo_Escobar,3,2700.0,67,5300.0
2020,11,CRESPA_VERDE,Lechugas,Hugo_Escobar,1,1000.0,75,2000.0
2020,11,CRESPA_MORADA,Lechugas,Hugo_Escobar,2,1000.0,55,2000.0
2020,11,LECHUGA_LISA,Lechugas,Hugo_Escobar,2,1000.0,43,2000.0
2020,11,LECHUGA_ROMANA,Lechugas,Hugo_Escobar,0,1200.0,54,2200.0
2020,11,RUGULA,Lechugas,Hugo_Escobar,1,1500.0,48,3500.0
2020,11,MEZCLA_ASIATICAS,Asiaticas,Hugo_Escobar,1,1800.0,17,2500.0
2020,11,PEPINO_EUROPEO,Cucurbitaceas,Hugo_Escobar,5,1250.0,114,2000.0
2020,11,PEPINO_KILO,Cucurbitaceas,Hugo_Escobar,0,0.0,190,3100.0
2020,11,PEREJIL_CRESPO,Perejil,Hugo_Escobar,0,1000.0,7,1500.0
2020,11,PEREJIL_LISO,Perejil,Hugo_Escobar,0,1000.0,8,1500.0
2020,11,PIMENTON_AMARILLO,Pimenton,Carlos_Bojaca,4,1200.0,4,1500.0
2020,11,PIMENTON_ROJO,Pimenton,Carlos_Bojaca,3,1200.0,8,1500.0
2020,11,REPOLLO _MORADO,Brasicas,Rodrigo_Gil,0,1800.0,0,2800.0
2020,11,REPOLLO_VERDE,Brasicas,Rodrigo_Gil,0,1800.0,0,2400.0
2020,11,REPOLLO_RIZADO,Brasicas,Rodrigo_Gil,0,1800.0,0,3800.0
2020,11,ROMANESCO,Brasicas,Rodrigo_Gil,3,4000.0,4,6000.0
2020,11,TOMATE_DE_ARBOL,TomateArbol,Hugo_Escobar,0,1800.0,3,3800.0
2020,11,KALE,Brasicas,Rodrigo_Gil,1,2400.0,19,3000.0
2020,11,TOMATE,Tomates,Carlos_Bojaca,4,3000.0,123,4800.0
2020,11,CHERRY_AMARILLO,Tomates,Carlos_Bojaca,5,4000.0,64,5000.0
2020,11,CHERRY_UVALINA,Tomates,Carlos_Bojaca,4,4000.0,85,5000.0
2020,11,COMPOSTAJE_KILOS,Compost,Hugo_Escobar,0,1800.0,9,6000.0
2020,11,COMPOSTAJE_BULTO,Compost,Hugo_Escobar,0,30000.0,6,45000.0
2020,11,ZUQUINI_AMARILLO,Cucurbitaceas,Hugo_Escobar,0,1600.0,11,2500.0
2020,11,ZUQUINI_VERDE,Cucurbitaceas,Hugo_Escobar,0,1600.0,6,2700.0
2020,11,APIO,Apio,Hugo_Escobar,0,1500.0,3,2000.0
2020,11,MAZORCA,Maiz,Hugo_Escobar,0,2000.0,0,2700.0
2020,11,BERENJENA,Berenjena,Hugo_Escobar,0,2000.0,0,2700.0
2020,12,ACELGA_CHINA,Acelgas,Hugo_Escobar,0,1300.0,0,2800.0
2020,12,ACELGA_COMUN,Acelgas,Hugo_Escobar,2,1200.0,43,1500.0
2020,12,ACELGA_AMARILLA,Acelgas,Hugo_Escobar,0,1300.0,8,2200.0
2020,12,ACELGA_ROJA,Acelgas,Hugo_Escobar,0,1300.0,12,2200.0
2020,12,BROCOLI,Brasicas,Rodrigo_Gil,2,1500.0,50,3200.0
2020,12,CEBOLLA_CABEZONA,Cebollas,Rodrigo_Gil,2.5,1500.0,21,3200.0
2020,12,CEBOLLA_LARGA,Cebollas,Hugo_Escobar,0,1800.0,7,3500.0
2020,12,CILANTRO,Cilantro,Hugo_Escobar,7,1200.0,82,1600.0
2020,12,COGOLLOS_DE_TUDELA,Lechugas,Hugo_Escobar,1,1500.0,36,2900.0
2020,12,COLIFLOR,Brasicas,Rodrigo_Gil,0,1500.0,15,2800.0
2020,12,ESPINACA,Espinaca,Rodrigo_Gil,4,1500.0,95,2800.0
2020,12,FRESA,Fresa,Hugo_Escobar,7,2700.0,42,5300.0
